surface_name	site_name	species_name	formation_energy	integral_formation_energy	coverage	coadsorbate_name	coadsorbate_coverage	bulk_structure	frequencies	other_parameters	reference	ensemble_path
Rh	111	OCCHOH	-0.28	-0.9	0.11	CO	0.55	fcc	[56.0, 132.0, 155.0, 251.0, 307.0, 359.0, 442.0, 548.0, 614.0, 679.0, 845.0, 893.0, 1001.0, 1136.0, 1296.0, 1640.0, 3003.0, 3586.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCCHOH-ontop/calc-esp_BEEF_500441_1/Rh_111_OCCHOH-ontop.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCCHOH-hcp/calc-esp_BEEF_500441_ens/5CO-hcp+OCCHOH-hcp.bee
Rh	111	OCCHOH	-1.0	-0.11	0.11	None	0.00	fcc	[56.0, 132.0, 155.0, 251.0, 307.0, 359.0, 442.0, 548.0, 614.0, 679.0, 845.0, 893.0, 1001.0, 1136.0, 1296.0, 1640.0, 3003.0, 3586.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCCHOH-ontop/calc-esp_BEEF_500441_1/Rh_111_OCCHOH-ontop.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCCHOH-ontop/calc-esp_BEEF_500441_ens/OCCHOH.bee
Rh	111	OCCOH	-0.74	-0.95	0.11	CO	0.55	fcc	[98.0, 206.0, 254.0, 274.0, 318.0, 365.0, 392.0, 504.0, 599.0, 746.0, 864.0, 1111.0, 1286.0, 1665.0, 3579.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCCOH-fcc1/calc-esp_BEEF_500441_1/Rh_111_OCCOH-fcc1.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCCOH-fcc/calc-esp_BEEF_500441_ens/5CO-hcp+OCCOH-fcc.bee
Rh	111	OCCOH	-1.32	-0.15	0.11	None	0.00	fcc	[98.0, 206.0, 254.0, 274.0, 318.0, 365.0, 392.0, 504.0, 599.0, 746.0, 864.0, 1111.0, 1286.0, 1665.0, 3579.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCCOH-fcc1/calc-esp_BEEF_500441_1/Rh_OCCOH-fcc1.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCCOH-fcc1/calc-esp_BEEF_500441_ens/OCCOH.bee
Rh	111	OCH2CH2O	-0.56	-0.06	0.11	None	0.00	fcc	[56.0, 56.0, 60.0, 148.0, 261.0, 290.0, 373.0, 477.0, 537.0, 853.0, 869.0, 941.0, 1034.0, 1059.0, 1186.0, 1219.0, 1294.0, 1328.0, 1416.0, 1491.0, 2832.0, 2913.0, 2966.0, 2999.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCH2CH2O-hcp/calc-esp_BEEF_500441_1/Rh_OCH2CH2O-hcp.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCH2CH2O-hcp/calc-esp_BEEF_500441_ens/OCH2CH2O.bee
Rh	111	OCH2CH2OH	-0.83	-0.09	0.11	None	0.00	fcc	[56.0, 56.0, 56.0, 187.0, 248.0, 290.0, 323.0, 372.0, 519.0, 596.0, 838.0, 861.0, 1008.0, 1028.0, 1068.0, 1178.0, 1197.0, 1286.0, 1353.0, 1403.0, 1441.0, 1465.0, 2889.0, 2918.0, 2946.0, 2992.0, 3692.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCH2CH2OH-fcc/calc-esp_BEEF_500441_1/Rh_OCH2CH2OH-fcc.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCH2CH2OH-fcc/calc-esp_BEEF_500441_ens/OCH2CH2OH.bee
Rh	111	OCH2CHO	-0.33	-0.91	0.11	CO	0.55	fcc	[56.0, 56.0, 131.0, 200.0, 229.0, 273.0, 342.0, 443.0, 511.0, 850.0, 900.0, 1037.0, 1060.0, 1165.0, 1324.0, 1343.0, 1393.0, 1597.0, 2577.0, 2931.0, 2954.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCH2CHO-hcp2/calc-esp_BEEF_500441_1/Rh_111_OCH2CHO-hcp2.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCH2CHO-hcp1/calc-esp_BEEF_500441_ens/5CO-hcp+OCH2CHO-hcp1.bee
Rh	111	OCH2CHO	-0.65	-0.07	0.11	None	0.00	fcc	[56.0, 56.0, 131.0, 200.0, 229.0, 273.0, 342.0, 443.0, 511.0, 850.0, 900.0, 1037.0, 1060.0, 1165.0, 1324.0, 1343.0, 1393.0, 1597.0, 2577.0, 2931.0, 2954.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCH2CHO-hcp2/calc-esp_BEEF_500441_1/Rh_111_OCH2CHO-hcp2.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCH2CHO-hcp2/calc-esp_BEEF_500441_ens/OCH2CHO.bee
Rh	111	OCH2CHOH	-0.67	-0.07	0.11	None	0.00	fcc	[56.0, 102.0, 144.0, 247.0, 264.0, 312.0, 369.0, 427.0, 548.0, 632.0, 777.0, 857.0, 954.0, 1004.0, 1038.0, 1195.0, 1209.0, 1297.0, 1340.0, 1427.0, 2933.0, 3011.0, 3036.0, 3590.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCH2CHOH-hcp/calc-esp_BEEF_500441_1/Rh_OCH2CHOH-hcp.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCH2CHOH-hcp/calc-esp_BEEF_500441_ens/OCH2CHOH.bee
Rh	111	OCHCH2OH	-0.01	-0.87	0.11	CO	0.55	fcc	[56.0, 56.0, 70.0, 179.0, 206.0, 323.0, 374.0, 473.0, 534.0, 640.0, 831.0, 853.0, 969.0, 998.0, 1075.0, 1187.0, 1281.0, 1340.0, 1362.0, 1452.0, 2911.0, 2925.0, 3037.0, 3572.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCHCH2OH-ontop/calc-esp_BEEF_500441_1/Rh_111_OCHCH2OH-ontop.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCHCH2OH-ontop/calc-esp_BEEF_500441_ens/5CO-hcp+OCHCH2OH-ontop.bee
Rh	111	OCHCH2OH	-0.92	-0.1	0.11	None	0.00	fcc	[56.0, 56.0, 70.0, 179.0, 206.0, 323.0, 374.0, 473.0, 534.0, 640.0, 831.0, 853.0, 969.0, 998.0, 1075.0, 1187.0, 1281.0, 1340.0, 1362.0, 1452.0, 2911.0, 2925.0, 3037.0, 3572.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCHCH2OH-br/calc-esp_BEEF_500441_1/Rh_OCHCH2OH-br.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCHCH2OH-br/calc-esp_BEEF_500441_ens/OCHCH2OH.bee
Rh	111	OCHCHO	-1.19	-0.13	0.11	None	0.00	fcc	[56.0, 89.0, 214.0, 222.0, 246.0, 332.0, 371.0, 516.0, 740.0, 810.0, 821.0, 953.0, 1154.0, 1215.0, 1352.0, 1383.0, 2967.0, 3037.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCHCHO-hcp/calc-esp_BEEF_500441_1/Rh_CHCHOO-hcp.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCHCHO-hcp/calc-esp_BEEF_500441_ens/OCHCHO.bee
Rh	111	OCHCHO	0.17	-0.85	0.11	CO	0.55	fcc	[56.0, 89.0, 214.0, 222.0, 246.0, 332.0, 371.0, 516.0, 740.0, 810.0, 821.0, 953.0, 1154.0, 1215.0, 1352.0, 1383.0, 2967.0, 3037.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCHCHO-hcp/calc-esp_BEEF_500441_1/Rh_111_OCHCHO-hcp.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCHCHO-hcp/calc-esp_BEEF_500441_ens/5CO-hcp+OCHCHO-hcp.bee
Rh	111	OCHCHOH	-1.05	-0.12	0.11	None	0.00	fcc	[56.0, 56.0, 167.0, 267.0, 298.0, 315.0, 409.0, 486.0, 707.0, 732.0, 781.0, 866.0, 952.0, 1109.0, 1177.0, 1278.0, 1359.0, 1432.0, 2979.0, 3103.0, 3497.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCHCHOH-ontop/calc-esp_BEEF_500441_1/Rh_OCHCHOH-ontop.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCHCHOH-ontop/calc-esp_BEEF_500441_ens/OCHCHOH.bee
Rh	111	OCHCHOH	0.08	-0.86	0.11	CO	0.55	fcc	[56.0, 56.0, 167.0, 267.0, 298.0, 315.0, 409.0, 486.0, 707.0, 732.0, 781.0, 866.0, 952.0, 1109.0, 1177.0, 1278.0, 1359.0, 1432.0, 2979.0, 3103.0, 3497.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OCHCHOH-br/calc-esp_BEEF_500441_1/Rh_111_OCHCHOH-br.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OCHCHOH-ontop/calc-esp_BEEF_500441_ens/5CO-hcp+OCHCHOH-ontop.bee
Rh	111	OCHCOH	-0.51	-0.06	0.11	None	0.00	fcc	[56.0, 147.0, 190.0, 233.0, 290.0, 368.0, 421.0, 525.0, 650.0, 723.0, 828.0, 1002.0, 1220.0, 1270.0, 1348.0, 1410.0, 2924.0, 3550.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCHCOH-br/calc-esp_BEEF_500441_1/Rh_OCHCOH-br.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCHCOH-br/calc-esp_BEEF_500441_ens/OCHCOH.bee
Rh	111	OCOCH3	-1.35	-0.15	0.11	None	0.00	fcc	[56.0, 56.0, 82.0, 103.0, 202.0, 240.0, 328.0, 378.0, 534.0, 710.0, 791.0, 952.0, 1102.0, 1157.0, 1358.0, 1451.0, 1455.0, 1677.0, 3019.0, 3089.0, 3126.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OCOCH3-br/calc-esp_BEEF_500441_1/Rh_111_OCOCH3-br.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OCOCH3-br/calc-esp_BEEF_500441_ens/OCOCH3.bee
Rh	111	OH	-0.14	-0.02	0.11	None	0.00	fcc	[56.0, 341.0, 396.0, 670.0, 718.0, 3682.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#OH-hcp/calc-esp_BEEF_500441_1/Rh_OH_hcp.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#OH-hcp/calc-esp_BEEF_500441_ens/OH.bee
Rh	111	OH	0.05	-0.7	0.11	CO	0.44	fcc	[56.0, 341.0, 396.0, 670.0, 718.0, 3682.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#4CO-hcp#OH-fcc/calc-esp_BEEF_500441_1/OH_4CO.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#4CO-hcp#OH-fcc/calc-esp_BEEF_500441_ens/4CO-hcp+OH-fcc.bee
Rh	111	OH	0.17	-0.85	0.11	CO	0.55	fcc	[56.0, 341.0, 396.0, 670.0, 718.0, 3682.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/qn/slab-Rh_111_334#5CO-hcp#OH-fcc/calc-esp_BEEF_500441_1/Rh_111_OH-fcc.traj	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_111/bee/slab-Rh_111_334#5CO-hcp#OH-hcp/calc-esp_BEEF_500441_ens/5CO-hcp+OH-hcp.bee
Rh	211	C	-0.59	-0.07	0.11	None	0.00	fcc	[347.0, 523.0, 533.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#C-ff/calc-esp_BEEF_500441_1/Rh_C_sot.traj	None
Rh	211	CCH2O	-0.42	-0.05	0.11	None	0.00	fcc	[56.0, 140.0, 270.0, 393.0, 433.0, 486.0, 613.0, 885.0, 919.0, 982.0, 1115.0, 1257.0, 1469.0, 2876.0, 2912.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCH2O-fcc/calc-esp_BEEF_500441_1/Rh_CCH2O-fcc.traj	None
Rh	211	CCH2OH	-0.72	-0.08	0.11	None	0.00	fcc	[56.0, 158.0, 179.0, 231.0, 411.0, 450.0, 490.0, 590.0, 924.0, 953.0, 1072.0, 1174.0, 1286.0, 1378.0, 1541.0, 2957.0, 3052.0, 3584.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCH2OH-fbr0/calc-esp_BEEF_500441_1/Rh_CCH2OH_fbr0.traj	None
Rh	211	CCHO	-1.49	-0.17	0.11	None	0.00	fcc	[56.0, 273.0, 294.0, 326.0, 421.0, 458.0, 694.0, 862.0, 1168.0, 1334.0, 1401.0, 2971.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCHO-fbr/calc-esp_BEEF_500441_1/Rh_211_CCHO-fbr.traj	None
Rh	211	CCHOH	-0.66	-0.07	0.11	None	0.00	fcc	[56.0, 109.0, 165.0, 265.0, 337.0, 426.0, 589.0, 661.0, 793.0, 1123.0, 1230.0, 1330.0, 1489.0, 3153.0, 3547.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCHOH-fbr0/calc-esp_BEEF_500441_1/Rh_CCHOH_fbr0.traj	None
Rh	211	CCHOOH	-1.62	-0.18	0.11	None	0.00	fcc	[56.0, 124.0, 193.0, 276.0, 306.0, 360.0, 405.0, 418.0, 460.0, 664.0, 736.0, 823.0, 927.0, 1031.0, 1326.0, 1634.0, 2855.0, 3638.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCHOOH-sbr/calc-esp_BEEF_500441_1/Rh_211_CCHOOH-sbr.traj	None
Rh	211	CCO	-1.41	-0.16	0.11	None	0.00	fcc	[56.0, 191.0, 294.0, 333.0, 354.0, 435.0, 501.0, 1076.0, 1924.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCO-fbr0/calc-esp_BEEF_500441_1/Rh_CCO_fbr0.traj	None
Rh	211	CCOH	-0.9	-0.1	0.11	None	0.00	fcc	[98.0, 213.0, 252.0, 328.0, 429.0, 465.0, 511.0, 599.0, 1000.0, 1261.0, 1444.0, 3639.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCOH-fbr0/calc-esp_BEEF_500441_1/Rh_CCOH_fbr0.traj	None
Rh	211	CCOO	-1.82	-0.2	0.11	None	0.00	fcc	[195.0, 242.0, 315.0, 329.0, 340.0, 415.0, 580.0, 703.0, 715.0, 947.0, 1085.0, 1601.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCOO-fbr/calc-esp_BEEF_500441_1/Rh_CCOO-fbr.traj	None
Rh	211	CCOOH	-1.51	-0.17	0.11	None	0.00	fcc	[140.0, 225.0, 241.0, 260.0, 317.0, 402.0, 577.0, 607.0, 644.0, 736.0, 973.0, 1123.0, 1343.0, 1640.0, 3638.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CCOOH-fcc/calc-esp_BEEF_500441_1/Rh_CCOOH-fcc.traj	None
Rh	211	CH	-0.56	-0.06	0.11	None	0.00	fcc	[352.0, 467.0, 564.0, 662.0, 757.0, 3045.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH-fcc/calc-esp_BEEF_500441_1/Rh_CH_top.traj	None
Rh	211	CH2	-0.39	-0.04	0.11	None	0.00	fcc	[58.0, 398.0, 548.0, 561.0, 634.0, 781.0, 1390.0, 3000.0, 3074.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2-sbr/calc-esp_BEEF_500441_1/Rh_CH2_top.traj	None
Rh	211	CH2CH2O	-0.84	-0.09	0.11	None	0.00	fcc	[56.0, 148.0, 202.0, 262.0, 436.0, 482.0, 504.0, 638.0, 855.0, 922.0, 980.0, 1015.0, 1125.0, 1211.0, 1308.0, 1397.0, 1432.0, 2846.0, 2934.0, 2992.0, 3041.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CH2O-ff/calc-esp_BEEF_500441_1/Rh_CH2CH2O_ff.traj	None
Rh	211	CH2CH2OH	-0.77	-0.09	0.11	None	0.00	fcc	[56.0, 88.0, 171.0, 194.0, 309.0, 385.0, 440.0, 566.0, 653.0, 869.0, 966.0, 1018.0, 1064.0, 1120.0, 1253.0, 1340.0, 1382.0, 1427.0, 1454.0, 2902.0, 2971.0, 3008.0, 3016.0, 3637.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CH2OH-sot0/calc-esp_BEEF_500441_1/Rh_CH2CH2OH_sot0.traj	None
Rh	211	CH2CHO	-1.56	-0.17	0.11	None	0.00	fcc	[56.0, 56.0, 68.0, 321.0, 423.0, 465.0, 494.0, 702.0, 807.0, 922.0, 937.0, 1190.0, 1247.0, 1406.0, 1467.0, 2993.0, 3087.0, 3109.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CHO-sbr/calc-esp_BEEF_500441_1/Rh_CH2CHO_sbr.traj	None
Rh	211	CH2CHOH	-1.17	-0.13	0.11	None	0.00	fcc	[56.0, 117.0, 165.0, 219.0, 315.0, 456.0, 525.0, 569.0, 611.0, 881.0, 923.0, 961.0, 1083.0, 1139.0, 1316.0, 1392.0, 1427.0, 3027.0, 3071.0, 3118.0, 3704.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CHOH-s2br0/calc-esp_BEEF_500441_1/Rh_CH2CHOH_s2br0.traj	None
Rh	211	CH2CHOO	-0.67	-0.07	0.11	None	0.00	fcc	[58.0, 398.0, 548.0, 561.0, 634.0, 781.0, 1390.0, 3000.0, 3074.0, 56.0, 138.0, 206.0, 248.0, 339.0, 366.0, 745.0, 1001.0, 1313.0, 1378.0, 1494.0, 3054.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CHOO-fcc/calc-esp_BEEF_500441_1/Rh_CH2CHOO-fcc.traj	None
Rh	211	CH2CHOOH	-0.94	-0.1	0.11	None	0.00	fcc	[58.0, 398.0, 548.0, 561.0, 634.0, 781.0, 1390.0, 3000.0, 3074.0, 56.0, 56.0, 56.0, 123.0, 174.0, 194.0, 680.0, 842.0, 1022.0, 1100.0, 1314.0, 1405.0, 1703.0, 2986.0, 3353.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CHOOH-sot/calc-esp_BEEF_500441_1/Rh_211_CH2CHOOH-sot.traj	None
Rh	211	CH2CO	-1.45	-0.16	0.11	None	0.00	fcc	[56.0, 56.0, 87.0, 180.0, 390.0, 505.0, 584.0, 644.0, 969.0, 1011.0, 1089.0, 1476.0, 1686.0, 3053.0, 3125.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2CO-fbr0/calc-esp_BEEF_500441_1/Rh_CH2CO_fbr0.traj	None
Rh	211	CH2COH	-1.44	-0.16	0.11	None	0.00	fcc	[104.0, 202.0, 242.0, 255.0, 381.0, 437.0, 557.0, 628.0, 662.0, 878.0, 970.0, 1084.0, 1235.0, 1367.0, 1480.0, 3089.0, 3167.0, 3571.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2COH-s2br0/calc-esp_BEEF_500441_1/Rh_CH2COH_s2br0.traj	None
Rh	211	CH2COO	-0.74	-0.08	0.11	None	0.00	fcc	[]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2COO-sbr/calc-esp_BEEF_500441_1/Rh_211_CH2COO-sbr.traj	None
Rh	211	CH2COOH	-1.78	-0.2	0.11	None	0.00	fcc	[56.0, 56.0, 123.0, 164.0, 178.0, 319.0, 395.0, 562.0, 582.0, 677.0, 709.0, 923.0, 1013.0, 1044.0, 1180.0, 1338.0, 1423.0, 1533.0, 3032.0, 3070.0, 3616.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2COOH-br/calc-esp_BEEF_500441_1/Rh_211_CH2COOH-br.traj	None
Rh	211	CH2O	-0.59	-0.07	0.11	None	0.00	fcc	[56.0, 99.0, 240.0, 311.0, 400.0, 486.0, 883.0, 1124.0, 1175.0, 1405.0, 2924.0, 2934.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2O-sbr0/calc-esp_BEEF_500441_1/Rh_CH2O_sbr0.traj	None
Rh	211	CH2OCH	0.5	0.06	0.11	None	0.00	fcc	[56.0, 56.0, 56.0, 186.0, 223.0, 490.0, 699.0, 752.0, 911.0, 1011.0, 1112.0, 1127.0, 1203.0, 1239.0, 1457.0, 3004.0, 3030.0, 3083.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2OCH-fbr/calc-esp_BEEF_500441_1/Rh_CH2OCH-fbr.traj	None
Rh	211	CH2OCH2	0.24	0.03	0.11	None	0.00	fcc	[]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2OCH2-ontop/calc-esp_BEEF_500441_1/Rh_211_CH2OCH2-ontop.traj	None
Rh	211	CH2OH	-0.51	-0.06	0.11	None	0.00	fcc	[56.0, 56.0, 130.0, 265.0, 369.0, 543.0, 632.0, 829.0, 1063.0, 1156.0, 1320.0, 1431.0, 3043.0, 3081.0, 3680.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2OH-sbr1/calc-esp_BEEF_500441_1/Rh_CH2OH_br.traj	None
Rh	211	CH2OO	-0.48	-0.05	0.11	None	0.00	fcc	[56.0, 113.0, 138.0, 196.0, 427.0, 471.0, 565.0, 882.0, 948.0, 1027.0, 1165.0, 1318.0, 1409.0, 2850.0, 2916.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2OO-sbr/calc-esp_BEEF_500441_1/Rh_CH2OO-sbr.traj	None
Rh	211	CH2OOH	-0.54	-0.06	0.11	None	0.00	fcc	[56.0, 146.0, 182.0, 260.0, 277.0, 356.0, 461.0, 617.0, 748.0, 1035.0, 1112.0, 1195.0, 1257.0, 1371.0, 1529.0, 2924.0, 2987.0, 3686.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH2OOH-ontop/calc-esp_BEEF_500441_1/Rh_211_CH2OOH-ontop.traj	None
Rh	211	CH3	-0.39	-0.04	0.11	None	0.00	fcc	[56.0, 56.0, 138.0, 503.0, 622.0, 638.0, 1175.0, 1404.0, 1433.0, 3024.0, 3085.0, 3108.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH3-sot/calc-esp_BEEF_500441_1/Rh_CH3_sot.traj	None
Rh	211	CH3CH2O	-1.54	-0.17	0.11	None	0.00	fcc	[56.0, 113.0, 124.0, 173.0, 189.0, 345.0, 501.0, 572.0, 855.0, 887.0, 981.0, 1082.0, 1147.0, 1269.0, 1342.0, 1412.0, 1462.0, 1493.0, 1557.0, 2990.0, 3006.0, 3058.0, 3075.0, 3124.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH3CH2O-sot0/calc-esp_BEEF_500441_1/Rh_CH3CH2O_sot0.traj	None
Rh	211	CH3CH2OH	-1.29	-0.14	0.11	None	0.00	fcc	[56.0, 56.0, 88.0, 129.0, 195.0, 242.0, 351.0, 477.0, 618.0, 794.0, 866.0, 1033.0, 1082.0, 1157.0, 1267.0, 1279.0, 1353.0, 1441.0, 1463.0, 1495.0, 1507.0, 3006.0, 3014.0, 3042.0, 3092.0, 3136.0, 3604.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH3CH2OH-ff/calc-esp_BEEF_500441_1/Rh_CH3OH_ff.traj	None
Rh	211	CH3CHO	-1.48	-0.16	0.11	None	0.00	fcc	[56.0, 56.0, 99.0, 183.0, 261.0, 319.0, 390.0, 502.0, 697.0, 928.0, 1030.0, 1109.0, 1210.0, 1375.0, 1404.0, 1451.0, 1519.0, 2972.0, 3014.0, 3062.0, 3113.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH3CHO-sot0/calc-esp_BEEF_500441_1/Rh_CH3CHO_sot0.traj	None
Rh	211	CH3CHOH	-1.01	-0.11	0.11	None	0.00	fcc	[56.0, 56.0, 65.0, 165.0, 209.0, 240.0, 374.0, 458.0, 587.0, 837.0, 904.0, 1061.0, 1072.0, 1140.0, 1243.0, 1363.0, 1417.0, 1449.0, 1532.0, 2883.0, 2956.0, 2987.0, 3098.0, 3678.0]	[]	/u/if/ajmedfor/nfs/data//dft/metals/Rh/SG225_211/qn/slab-Rh_211_334#CH3CHOH-sot0/calc-esp_BEEF_500441_1/Rh_CH3CHOH_sot0.traj	None
